Location,x,t,nKx
United Kingdom,15,2099,3273716
United Kingdom,20,2099,3472913
United Kingdom,25,2099,3645278
United Kingdom,30,2099,3736903
United Kingdom,35,2099,3797820
United Kingdom,40,2099,3882091
United Kingdom,45,2099,4028039
United Kingdom,50,2099,4172735
United Kingdom,55,2099,4199435
United Kingdom,60,2099,4094967
United Kingdom,65,2099,3996575
United Kingdom,70,2099,3935088
United Kingdom,75,2099,3827335
United Kingdom,80,2099,3944671
United Kingdom,85,2099,3553889
United Kingdom,90,2099,2369055
United Kingdom,95,2099,1021245
United Kingdom,100,2099,287507
United Kingdom,0,2100,3053521
United Kingdom,5,2100,3087316
United Kingdom,10,2100,3139494
United Kingdom,15,2100,3258861
United Kingdom,20,2100,3463497
United Kingdom,25,2100,3648684
United Kingdom,30,2100,3742301
United Kingdom,35,2100,3802294
United Kingdom,40,2100,3868575
United Kingdom,45,2100,4000959
United Kingdom,50,2100,4149689
United Kingdom,55,2100,4205922
United Kingdom,60,2100,4113971
United Kingdom,65,2100,4004644
United Kingdom,70,2100,3934995
United Kingdom,75,2100,3818323
United Kingdom,80,2100,3868282
United Kingdom,85,2100,3557158
United Kingdom,90,2100,2431896
United Kingdom,95,2100,1045050
United Kingdom,100,2100,289642
Italy,0,1950,4367779
Italy,5,1950,3817889
Italy,10,1950,4174974
Italy,15,1950,4042017
Italy,20,1950,4015606
Italy,25,1950,3889367
Italy,30,1950,2634822
Italy,35,1950,3460914
Italy,40,1950,3208050
Italy,45,1950,2744470
Italy,50,1950,2398795
Italy,55,1950,2060301
Italy,60,1950,1822995
Italy,65,1950,1478958
Italy,70,1950,1106155
Italy,75,1950,684274
Italy,80,1950,339683
Italy,85,1950,119481
Italy,90,1950,23087
Italy,95,1950,2231
Italy,100,1950,92
Italy,0,1951,4354386
Italy,5,1951,3812803
Italy,10,1951,4188633
Italy,15,1951,4003921
Italy,20,1951,4019624
Italy,25,1951,3883618
Italy,30,1951,2759840
Italy,35,1951,3387745
Italy,40,1951,3288463
Italy,45,1951,2812227
Italy,50,1951,2459003
Italy,55,1951,2094251
Italy,60,1951,1848010
Italy,65,1951,1512892
Italy,70,1951,1111995
Italy,75,1951,715483
Italy,80,1951,345957
Italy,85,1951,125057
Italy,90,1951,24301
Italy,95,1951,2447
Italy,100,1951,105
Italy,0,1952,4236197
Italy,5,1952,3933143
Italy,10,1952,4140524
Italy,15,1952,3970963
Italy,20,1952,3991026
Italy,25,1952,3867456
Italy,30,1952,3013538
Italy,35,1952,3177301
Italy,40,1952,3364584
Italy,45,1952,2885052
Italy,50,1952,2511345
Italy,55,1952,2135474
Italy,60,1952,1872386
Italy,65,1952,1541904
Italy,70,1952,1128127
Italy,75,1952,739317
Italy,80,1952,352777
Italy,85,1952,127475
Italy,90,1952,25163
Italy,95,1952,2611
Italy,100,1952,122
Italy,0,1953,4126509
Italy,5,1953,4065095
Italy,10,1953,4047443
Italy,15,1953,3980702
Italy,20,1953,3969662
Italy,25,1953,3873554
Italy,30,1953,3367113
Italy,35,1953,2880808
Italy,40,1953,3442009
Italy,45,1953,2983452
Italy,50,1953,2570870
Italy,55,1953,2187919
Italy,60,1953,1896491
Italy,65,1953,1581792
Italy,70,1953,1157645
Italy,75,1953,759577
Italy,80,1953,364272
Italy,85,1953,127823
Italy,90,1953,26537
Italy,95,1953,2732
Italy,100,1953,138
Italy,0,1954,4058352
Italy,5,1954,4189842
Italy,10,1954,3921271
Italy,15,1954,4013615
Italy,20,1954,3946135
Italy,25,1954,3878941
Italy,30,1954,3684841
Italy,35,1954,2626287
Italy,40,1954,3485786
Italy,45,1954,3091834
Italy,50,1954,2635298
Italy,55,1954,2248916
Italy,60,1954,1918041
Italy,65,1954,1620432
Italy,70,1954,1195730
Italy,75,1954,781154
Italy,80,1954,374904
Italy,85,1954,130800
Italy,90,1954,28448
Italy,95,1954,2997
Italy,100,1954,145
Italy,0,1955,4033992
Italy,5,1955,4284161
Italy,10,1955,3783745
Italy,15,1955,4035787
Italy,20,1955,3893285
Italy,25,1955,3883593
Italy,30,1955,3808762
Italy,35,1955,2571206
Italy,40,1955,3469577
Italy,45,1955,3178387
Italy,50,1955,2694852
Italy,55,1955,2313208
Italy,60,1955,1939791
Italy,65,1955,1644760
Italy,70,1955,1236934
Italy,75,1955,796995
Italy,80,1955,391019
Italy,85,1955,136804
Italy,90,1955,30395
Italy,95,1955,3322
Italy,100,1955,154
Italy,0,1956,4039689
Italy,5,1956,4286528
Italy,10,1956,3758151
Italy,15,1956,4035223
Italy,20,1956,3824639
Italy,25,1956,3885184
Italy,30,1956,3808043
Italy,35,1956,2718585
Italy,40,1956,3367657
Italy,45,1956,3254517
Italy,50,1956,2756700
Italy,55,1956,2372339
Italy,60,1956,1971353
Italy,65,1956,1666281
Italy,70,1956,1265701
Italy,75,1956,806399
Italy,80,1956,412077
Italy,85,1956,139183
Italy,90,1956,31547
Italy,95,1956,3486
Italy,100,1956,157
Italy,0,1957,4068420
Italy,5,1957,4194579
Italy,10,1957,3865481
Italy,15,1957,3992579
Italy,20,1957,3777307
Italy,25,1957,3854410
Italy,30,1957,3803408
Italy,35,1957,2983146
Italy,40,1957,3140602
Italy,45,1957,3323825
Italy,50,1957,2824097
Italy,55,1957,2421880
Italy,60,1957,2007000
Italy,65,1957,1686572
Italy,70,1957,1287710
Italy,75,1957,822440
Italy,80,1957,428711
Italy,85,1957,142179
Italy,90,1957,32112
Italy,95,1957,3631
Italy,100,1957,163
Italy,0,1958,4096919
Italy,5,1958,4092475
Italy,10,1958,4003343
Italy,15,1958,3904316
Italy,20,1958,3775341
Italy,25,1958,3808012
Italy,30,1958,3785723
Italy,35,1958,3319067
Italy,40,1958,2834791
Italy,45,1958,3384740
Italy,50,1958,2907769
Italy,55,1958,2469175
Italy,60,1958,2047605
Italy,65,1958,1703739
Italy,70,1958,1318800
Italy,75,1958,847966
Italy,80,1958,444032
Italy,85,1958,149531
Italy,90,1958,32980
Italy,95,1958,3947
Italy,100,1958,194
Italy,0,1959,4125068
Italy,5,1959,4020128
Italy,10,1959,4131519
Italy,15,1959,3785157
Italy,20,1959,3804375
Italy,25,1959,3761744
Italy,30,1959,3766099
Italy,35,1959,3615467
Italy,40,1959,2572949
Italy,45,1959,3411981
Italy,50,1959,3001704
Italy,55,1959,2521415
Italy,60,1959,2096144
Italy,65,1959,1719932
Italy,70,1959,1351303
Italy,75,1959,880817
Italy,80,1959,462743
Italy,85,1959,156776
Italy,90,1959,34781
Italy,95,1959,4347
Italy,100,1959,226
Italy,0,1960,4157098
Italy,5,1960,3991228
Italy,10,1960,4236131
Italy,15,1960,3669869
Italy,20,1960,3835188
Italy,25,1960,3699242
Italy,30,1960,3754789
Italy,35,1960,3730463
Italy,40,1960,2521322
Italy,45,1960,3392995
Italy,50,1960,3085669
Italy,55,1960,2577613
Italy,60,1960,2156074
Italy,65,1960,1739930
Italy,70,1960,1374972
Italy,75,1960,914687
Italy,80,1960,473337
Italy,85,1960,165575
Italy,90,1960,36631
Italy,95,1960,4653
Italy,100,1960,241
Italy,0,1961,4191111
Italy,5,1961,3988631
Italy,10,1961,4250011
Italy,15,1961,3660729
Italy,20,1961,3850778
Italy,25,1961,3625059
Italy,30,1961,3744156
Italy,35,1961,3723684
Italy,40,1961,2667422
Italy,45,1961,3289015
Italy,50,1961,3160379
Italy,55,1961,2637004
Italy,60,1961,2214584
Italy,65,1961,1768896
Italy,70,1961,1396986
Italy,75,1961,940691
Italy,80,1961,482092
Italy,85,1961,178280
Italy,90,1961,38041
Italy,95,1961,4909
Italy,100,1961,272
Italy,0,1962,4254680
Italy,5,1962,3996862
Italy,10,1962,4158971
Italy,15,1962,3771367
Italy,20,1962,3837729
Italy,25,1962,3596610
Italy,30,1962,3718727
Italy,35,1962,3717994
Italy,40,1962,2928083
Italy,45,1962,3064403
Italy,50,1962,3231529
Italy,55,1962,2707840
Italy,60,1962,2266849
Italy,65,1962,1801409
Italy,70,1962,1417363
Italy,75,1962,961066
Italy,80,1962,497276
Italy,85,1962,188221
Italy,90,1962,39850
Italy,95,1962,5116
Italy,100,1962,298
Italy,0,1963,4351088
Italy,5,1963,4013148
Italy,10,1963,4043358
Italy,15,1963,3904256
Italy,20,1963,3779101
Italy,25,1963,3636155
Italy,30,1963,3693104
Italy,35,1963,3705349
Italy,40,1963,3259640
Italy,45,1963,2765407
Italy,50,1963,3291576
Italy,55,1963,2796914
Italy,60,1963,2318914
Italy,65,1963,1833989
Italy,70,1963,1430669
Italy,75,1963,981348
Italy,80,1963,510788
Italy,85,1963,193494
Italy,90,1963,41404
Italy,95,1963,5109
Italy,100,1963,317
Italy,0,1964,4471336
Italy,5,1964,4045890
Italy,10,1964,3953004
Italy,15,1964,4018517
Italy,20,1964,3676756
Italy,25,1964,3708307
Italy,30,1964,3674776
Italy,35,1964,3694452
Italy,40,1964,3554000
Italy,45,1964,2510831
Italy,50,1964,3314925
Italy,55,1964,2895051
Italy,60,1964,2379571
Italy,65,1964,1873967
Italy,70,1964,1442774
Italy,75,1964,1003779
Italy,80,1964,529554
Italy,85,1964,201371
Italy,90,1964,43294
Italy,95,1964,5268
Italy,100,1964,349
Italy,0,1965,4578445
Italy,5,1965,4100162
Italy,10,1965,3902865
Italy,15,1965,4111495
Italy,20,1965,3560630
Italy,25,1965,3778671
Italy,30,1965,3646133
Italy,35,1965,3700655
Italy,40,1965,3669724
Italy,45,1965,2466324
Italy,50,1965,3291571
Italy,55,1965,2982949
Italy,60,1965,2442572
Italy,65,1965,1931568
Italy,70,1965,1457174
Italy,75,1965,1021519
Italy,80,1965,551498
Italy,85,1965,206773
Italy,90,1965,46160
Italy,95,1965,5596
Italy,100,1965,370
Italy,0,1966,4649163
Italy,5,1966,4168174
Italy,10,1966,3886872
Italy,15,1966,4122035
Italy,20,1966,3534693
Italy,25,1966,3813885
Italy,30,1966,3613367
Italy,35,1966,3714200
Italy,40,1966,3667303
Italy,45,1966,2615112
Italy,50,1966,3185604
Italy,55,1966,3058519
Italy,60,1966,2504934
Italy,65,1966,1996514
Italy,70,1966,1477334
Italy,75,1966,1038931
Italy,80,1966,566927
Italy,85,1966,212541
Italy,90,1966,50167
Italy,95,1966,5894
Italy,100,1966,403
Italy,0,1967,4688090
Italy,5,1967,4250328
Italy,10,1967,3903512
Italy,15,1967,4033669
Italy,20,1967,3625457
Italy,25,1967,3793892
Italy,30,1967,3608835
Italy,35,1967,3702273
Italy,40,1967,3668655
Italy,45,1967,2871102
Italy,50,1967,2965387
Italy,55,1967,3122901
Italy,60,1967,2574849
Italy,65,1967,2058695
Italy,70,1967,1503637
Italy,75,1967,1057711
Italy,80,1967,581830
Italy,85,1967,223060
Italy,90,1967,53749
Italy,95,1967,6370
Italy,100,1967,440
Italy,0,1968,4678733
Italy,5,1968,4352501
Italy,10,1968,3940794
Italy,15,1968,3920450
Italy,20,1968,3748206
Italy,25,1968,3719767
Italy,30,1968,3645622
Italy,35,1968,3681110
Italy,40,1968,3659690
Italy,45,1968,3196354
Italy,50,1968,2675910
Italy,55,1968,3169551
Italy,60,1968,2658885
Italy,65,1968,2119492
Italy,70,1968,1531355
Italy,75,1968,1071430
Italy,80,1968,596766
Italy,85,1968,231504
Italy,90,1968,55742
Italy,95,1968,6768
Italy,100,1968,440
Italy,0,1969,4625454
Italy,5,1969,4466997
Italy,10,1969,3994886
Italy,15,1969,3834771
Italy,20,1969,3858182
Italy,25,1969,3600352
Italy,30,1969,3711206
Italy,35,1969,3666291
Italy,40,1969,3649930
Italy,45,1969,3487843
Italy,50,1969,2430142
Italy,55,1969,3179698
Italy,60,1969,2748814
Italy,65,1969,2183943
Italy,70,1969,1562109
Italy,75,1969,1081600
Italy,80,1969,611543
Italy,85,1969,241648
Italy,90,1969,58459
Italy,95,1969,7179
Italy,100,1969,452
Italy,0,1970,4540074
Italy,5,1970,4552322
Italy,10,1970,4079276
Italy,15,1970,3788228
Italy,20,1970,3956646
Italy,25,1970,3459744
Italy,30,1970,3774695
Italy,35,1970,3638525
Italy,40,1970,3662731
Italy,45,1970,3600161
Italy,50,1970,2392429
Italy,55,1970,3148077
Italy,60,1970,2828207
Italy,65,1970,2244175
Italy,70,1970,1617862
Italy,75,1970,1091553
Italy,80,1970,625410
Italy,85,1970,254570
Italy,90,1970,61011
Italy,95,1970,7851
Italy,100,1970,492
Italy,0,1971,4448499
Italy,5,1971,4602556
Italy,10,1971,4172154
Italy,15,1971,3777421
Italy,20,1971,3984895
Italy,25,1971,3412300
Italy,30,1971,3793517
Italy,35,1971,3613458
Italy,40,1971,3684636
Italy,45,1971,3596485
Italy,50,1971,2542445
Italy,55,1971,3041198
Italy,60,1971,2895013
Italy,65,1971,2298973
Italy,70,1971,1691034
Italy,75,1971,1104573
Italy,80,1971,640096
Italy,85,1971,263675
Italy,90,1971,64000
Italy,95,1971,8653
Italy,100,1971,519
Italy,0,1972,4392458
Italy,5,1972,4636760
Italy,10,1972,4256907
Italy,15,1972,3818344
Italy,20,1972,3919630
Italy,25,1972,3508070
Italy,30,1972,3758510
Italy,35,1972,3614371
Italy,40,1972,3676883
Italy,45,1972,3604938
Italy,50,1972,2794155
Italy,55,1972,2832753
Italy,60,1972,2943659
Italy,65,1972,2351017
Italy,70,1972,1753065
Italy,75,1972,1124409
Italy,80,1972,658203
Italy,85,1972,272546
Italy,90,1972,68757
Italy,95,1972,9412
Italy,100,1972,575
Italy,0,1973,4363673
Italy,5,1973,4639315
Italy,10,1973,4353669
Italy,15,1973,3883716
Italy,20,1973,3831791
Italy,25,1973,3659359
Italy,30,1973,3685854
Italy,35,1973,3644965
Italy,40,1973,3659677
Italy,45,1973,3604771
Italy,50,1973,3116311
Italy,55,1973,2564420
Italy,60,1973,2976432
Italy,65,1973,2408892
Italy,70,1973,1801493
Italy,75,1973,1147584
Italy,80,1973,673169
Italy,85,1973,281635
Italy,90,1973,72323
Italy,95,1973,9908
Italy,100,1973,623
Italy,0,1974,4332217
Italy,5,1974,4604844
Italy,10,1974,4461990
Italy,15,1974,3954251
Italy,20,1974,3769787
Italy,25,1974,3803073
Italy,30,1974,3578784
Italy,35,1974,3702392
Italy,40,1974,3648074
Italy,45,1974,3602811
Italy,50,1974,3407081
Italy,55,1974,2337106
Italy,60,1974,2986802
Italy,65,1974,2476318
Italy,70,1974,1847379
Italy,75,1974,1176056
Italy,80,1974,685277
Italy,85,1974,289808
Italy,90,1974,75677
Italy,95,1974,10300
Italy,100,1974,654
Italy,0,1975,4288913
Italy,5,1975,4544927
Italy,10,1975,4551266
Italy,15,1975,4040542
Italy,20,1975,3749831
Italy,25,1975,3929628
Italy,30,1975,3462488
Italy,35,1975,3758653
Italy,40,1975,3623711
Italy,45,1975,3621254
Italy,50,1975,3523528
Italy,55,1975,2307932
Italy,60,1975,2965591
Italy,65,1975,2537343
Italy,70,1975,1884366
Italy,75,1975,1220462
Italy,80,1975,695948
Italy,85,1975,296742
Italy,90,1975,79442
Italy,95,1975,10703
Italy,100,1975,719
Italy,0,1976,4207318
Italy,5,1976,4489139
Italy,10,1976,4617633
Italy,15,1976,4127707
Italy,20,1976,3762954
Italy,25,1976,3972064
Italy,30,1976,3447119
Italy,35,1976,3782399
Italy,40,1976,3595236
Italy,45,1976,3644654
Italy,50,1976,3526988
Italy,55,1976,2457838
Italy,60,1976,2876048
Italy,65,1976,2590580
Italy,70,1976,1914409
Italy,75,1976,1269357
Italy,80,1976,710115
Italy,85,1976,303441
Italy,90,1976,81767
Italy,95,1976,11350
Italy,100,1976,785
Italy,0,1977,4083724
Italy,5,1977,4450776
Italy,10,1977,4665273
Italy,15,1977,4214328
Italy,20,1977,3807890
Italy,25,1977,3907463
Italy,30,1977,3559360
Italy,35,1977,3759783
Italy,40,1977,3590791
Italy,45,1977,3637767
Italy,50,1977,3537529
Italy,55,1977,2705167
Italy,60,1977,2685416
Italy,65,1977,2640823
Italy,70,1977,1952894
Italy,75,1977,1310647
Italy,80,1977,730897
Italy,85,1977,311903
Italy,90,1977,84207
Italy,95,1977,12204
Italy,100,1977,825
Italy,0,1978,3934383
Italy,5,1978,4416639
Italy,10,1978,4678523
Italy,15,1978,4319008
Italy,20,1978,3863086
Italy,25,1978,3820015
Italy,30,1978,3704249
Italy,35,1978,3695457
Italy,40,1978,3622140
Italy,45,1978,3621883
Italy,50,1978,3536861
Italy,55,1978,3017974
Italy,60,1978,2431840
Italy,65,1978,2688025
Italy,70,1978,2006217
Italy,75,1978,1344174
Italy,80,1978,753834
Italy,85,1978,321286
Italy,90,1978,87602
Italy,95,1978,12957
Italy,100,1978,864
Italy,0,1979,3759814
Italy,5,1979,4376195
Italy,10,1979,4653979
Italy,15,1979,4437984
Italy,20,1979,3924289
Italy,25,1979,3757942
Italy,30,1979,3839350
Italy,35,1979,3598843
Italy,40,1979,3678211
Italy,45,1979,3612198
Italy,50,1979,3537881
Italy,55,1979,3296914
Italy,60,1979,2216988
Italy,65,1979,2715677
Italy,70,1979,2070625
Italy,75,1979,1377093
Italy,80,1979,778762
Italy,85,1979,331567
Italy,90,1979,91540
Italy,95,1979,13905
Italy,100,1979,920
Italy,0,1980,3583483
Italy,5,1980,4330230
Italy,10,1980,4607090
Italy,15,1980,4560564
Italy,20,1980,4023490
Italy,25,1980,3764525
Italy,30,1980,3970919
Italy,35,1980,3508116
Italy,40,1980,3741780
Italy,45,1980,3600702
Italy,50,1980,3560271
Italy,55,1980,3412173
Italy,60,1980,2186108
Italy,65,1980,2704921
Italy,70,1980,2125607
Italy,75,1980,1402738
Italy,80,1980,799958
Italy,85,1980,337351
Italy,90,1980,93915
Italy,95,1980,14575
Italy,100,1980,964
Italy,0,1981,3414682
Italy,5,1981,4248306
Italy,10,1981,4559538
Italy,15,1981,4656416
Italy,20,1981,4128324
Italy,25,1981,3806538
Italy,30,1981,4010485
Italy,35,1981,3516057
Italy,40,1981,3779086
Italy,45,1981,3575849
Italy,50,1981,3587050
Italy,55,1981,3414582
Italy,60,1981,2326239
Italy,65,1981,2632749
Italy,70,1981,2174444
Italy,75,1981,1428116
Italy,80,1981,816943
Italy,85,1981,345037
Italy,90,1981,96518
Italy,95,1981,14911
Italy,100,1981,1039
Italy,0,1982,3277021
Italy,5,1982,4116377
Italy,10,1982,4510565
Italy,15,1982,4705084
Italy,20,1982,4207725
Italy,25,1982,3848349
Italy,30,1982,3932988
Italy,35,1982,3620446
Italy,40,1982,3761198
Italy,45,1982,3563805
Italy,50,1982,3577716
Italy,55,1982,3423916
Italy,60,1982,2558418
Italy,65,1982,2455568
Italy,70,1982,2240184
Italy,75,1982,1465506
Italy,80,1982,841759
Italy,85,1982,360534
Italy,90,1982,101711
Italy,95,1982,15787
Italy,100,1982,1187
Italy,0,1983,3179182
Italy,5,1983,3960688
Italy,10,1983,4461103
Italy,15,1983,4709958
Italy,20,1983,4302609
Italy,25,1983,3898399
Italy,30,1983,3836489
Italy,35,1983,3746070
Italy,40,1983,3696626
Italy,45,1983,3590802
